reference_date,horizon,location,output_type_id,term,coefficient,selected_alpha,training_sample_count
2026-01-18,1,SE,0.9,hubdemo-damped4,0,0.001,14
2026-01-18,1,SE,0.9,hubdemo-exptrend4,-0.359477951925,0.001,14
2026-01-18,1,SE,0.9,hubdemo-linear4,0,0.001,14
2026-01-18,1,SE,0.9,hubdemo-mean3,-20.0888752928,0.001,14
2026-01-18,1,SE,0.9,hubdemo-mean6,17.6635108229,0.001,14
2026-01-18,1,SE,0.9,hubdemo-persistence,9.7825980725,0.001,14
2026-01-18,1,SE,0.975,intercept,-139.880695023,0,14
2026-01-18,1,SE,0.975,hubdemo-damped4,92.6813420644,0,14
2026-01-18,1,SE,0.975,hubdemo-exptrend4,0.0778283739475,0,14
2026-01-18,1,SE,0.975,hubdemo-linear4,-27.396860769,0,14
2026-01-18,1,SE,0.975,hubdemo-mean3,-17.3826028399,0,14
2026-01-18,1,SE,0.975,hubdemo-mean6,70.6724924336,0,14
2026-01-18,1,SE,0.975,hubdemo-persistence,-102.629507938,0,14
2026-01-25,1,SE,0.025,intercept,33,1,15
2026-01-25,1,SE,0.025,hubdemo-damped4,0,1,15
2026-01-25,1,SE,0.025,hubdemo-exptrend4,0,1,15
2026-01-25,1,SE,0.025,hubdemo-linear4,0,1,15
2026-01-25,1,SE,0.025,hubdemo-mean3,0,1,15
2026-01-25,1,SE,0.025,hubdemo-mean6,0,1,15
2026-01-25,1,SE,0.025,hubdemo-persistence,0,1,15
2026-01-25,1,SE,0.1,intercept,55,0.1,15
2026-01-25,1,SE,0.1,hubdemo-damped4,0,0.1,15
2026-01-25,1,SE,0.1,hubdemo-exptrend4,0,0.1,15
2026-01-25,1,SE,0.1,hubdemo-linear4,0,0.1,15
2026-01-25,1,SE,0.1,hubdemo-mean3,0,0.1,15
2026-01-25,1,SE,0.1,hubdemo-mean6,0,0.1,15
2026-01-25,1,SE,0.1,hubdemo-persistence,0,0.1,15
2026-01-25,1,SE,0.25,intercept,59,1,15
2026-01-25,1,SE,0.25,hubdemo-damped4,0,1,15
2026-01-25,1,SE,0.25,hubdemo-exptrend4,0,1,15
2026-01-25,1,SE,0.25,hubdemo-linear4,0,1,15
2026-01-25,1,SE,0.25,hubdemo-mean3,0,1,15
2026-01-25,1,SE,0.25,hubdemo-mean6,0,1,15
2026-01-25,1,SE,0.25,hubdemo-persistence,0,1,15
2026-01-25,1,SE,0.5,intercept,41.9291128554,0.01,15
2026-01-25,1,SE,0.5,hubdemo-damped4,0,0.01,15
2026-01-25,1,SE,0.5,hubdemo-exptrend4,0.486997747967,0.01,15
2026-01-25,1,SE,0.5,hubdemo-linear4,0,0.01,15
2026-01-25,1,SE,0.5,hubdemo-mean3,0,0.01,15
2026-01-25,1,SE,0.5,hubdemo-mean6,0,0.01,15
2026-01-25,1,SE,0.5,hubdemo-persistence,-0.175817584601,0.01,15
2026-01-25,1,SE,0.75,intercept,341.933406076,0.1,15
2026-01-25,1,SE,0.75,hubdemo-damped4,0,0.1,15
2026-01-25,1,SE,0.75,hubdemo-exptrend4,0.371209413574,0.1,15
2026-01-25,1,SE,0.75,hubdemo-linear4,0,0.1,15
2026-01-25,1,SE,0.75,hubdemo-mean3,0,0.1,15
2026-01-25,1,SE,0.75,hubdemo-mean6,0,0.1,15
2026-01-25,1,SE,0.75,hubdemo-persistence,0,0.1,15
2026-01-25,1,SE,0.9,intercept,-142.116005226,0,15
2026-01-25,1,SE,0.9,hubdemo-damped4,153.867977518,0,15
2026-01-25,1,SE,0.9,hubdemo-exptrend4,0.668213669233,0,15
2026-01-25,1,SE,0.9,hubdemo-linear4,-53.4734060671,0,15
2026-01-25,1,SE,0.9,hubdemo-mean3,-1.47437102876,0,15
2026-01-25,1,SE,0.9,hubdemo-mean6,86.4115305957,0,15
2026-01-25,1,SE,0.9,hubdemo-persistence,-167.483453988,0,15
2026-01-25,1,SE,0.975,intercept,-142.116005226,0,15
2026-01-25,1,SE,0.975,hubdemo-damped4,153.867977518,0,15
2026-01-25,1,SE,0.975,hubdemo-exptrend4,0.668213669233,0,15
2026-01-25,1,SE,0.975,hubdemo-linear4,-53.4734060671,0,15
2026-01-25,1,SE,0.975,hubdemo-mean3,-1.47437102876,0,15
2026-01-25,1,SE,0.975,hubdemo-mean6,86.4115305957,0,15
2026-01-25,1,SE,0.975,hubdemo-persistence,-167.483453988,0,15
2026-02-01,1,SE,0.025,intercept,33,1,16
2026-02-01,1,SE,0.025,hubdemo-damped4,0,1,16
2026-02-01,1,SE,0.025,hubdemo-exptrend4,0,1,16
2026-02-01,1,SE,0.025,hubdemo-linear4,0,1,16
2026-02-01,1,SE,0.025,hubdemo-mean3,0,1,16
2026-02-01,1,SE,0.025,hubdemo-mean6,0,1,16
2026-02-01,1,SE,0.025,hubdemo-persistence,0,1,16
2026-02-01,1,SE,0.1,intercept,55,0.1,16
2026-02-01,1,SE,0.1,hubdemo-damped4,0,0.1,16
2026-02-01,1,SE,0.1,hubdemo-exptrend4,0,0.1,16
2026-02-01,1,SE,0.1,hubdemo-linear4,0,0.1,16
2026-02-01,1,SE,0.1,hubdemo-mean3,0,0.1,16
2026-02-01,1,SE,0.1,hubdemo-mean6,0,0.1,16
2026-02-01,1,SE,0.1,hubdemo-persistence,0,0.1,16
2026-02-01,1,SE,0.25,intercept,65,1,16
2026-02-01,1,SE,0.25,hubdemo-damped4,0,1,16
2026-02-01,1,SE,0.25,hubdemo-exptrend4,0,1,16
2026-02-01,1,SE,0.25,hubdemo-linear4,0,1,16
2026-02-01,1,SE,0.25,hubdemo-mean3,0,1,16
2026-02-01,1,SE,0.25,hubdemo-mean6,0,1,16
2026-02-01,1,SE,0.25,hubdemo-persistence,0,1,16
2026-02-01,1,SE,0.5,intercept,36.362257883,0.01,16
2026-02-01,1,SE,0.5,hubdemo-damped4,0,0.01,16
2026-02-01,1,SE,0.5,hubdemo-exptrend4,0.427244839096,0.01,16
2026-02-01,1,SE,0.5,hubdemo-linear4,0,0.01,16
2026-02-01,1,SE,0.5,hubdemo-mean3,0,0.01,16
2026-02-01,1,SE,0.5,hubdemo-mean6,0.168397328651,0.01,16
2026-02-01,1,SE,0.5,hubdemo-persistence,-0.061157831376,0.01,16
2026-02-01,1,SE,0.75,intercept,341.933406076,0.1,16
2026-02-01,1,SE,0.75,hubdemo-damped4,0,0.1,16
2026-02-01,1,SE,0.75,hubdemo-exptrend4,0.371209413574,0.1,16
2026-02-01,1,SE,0.75,hubdemo-linear4,0,0.1,16
2026-02-01,1,SE,0.75,hubdemo-mean3,0,0.1,16
2026-02-01,1,SE,0.75,hubdemo-mean6,0,0.1,16
2026-02-01,1,SE,0.75,hubdemo-persistence,0,0.1,16
2026-02-01,1,SE,0.9,intercept,1033.96968497,0.1,16
2026-02-01,1,SE,0.9,hubdemo-damped4,0,0.1,16
2026-02-01,1,SE,0.9,hubdemo-exptrend4,0.234932858629,0.1,16
2026-02-01,1,SE,0.9,hubdemo-linear4,0,0.1,16
2026-02-01,1,SE,0.9,hubdemo-mean3,0,0.1,16
2026-02-01,1,SE,0.9,hubdemo-mean6,0,0.1,16
2026-02-01,1,SE,0.9,hubdemo-persistence,0,0.1,16
2026-02-01,1,SE,0.975,intercept,1033.96968497,0.01,16
2026-02-01,1,SE,0.975,hubdemo-damped4,0,0.01,16
2026-02-01,1,SE,0.975,hubdemo-exptrend4,0.234932858629,0.01,16
2026-02-01,1,SE,0.975,hubdemo-linear4,0,0.01,16
2026-02-01,1,SE,0.975,hubdemo-mean3,0,0.01,16
2026-02-01,1,SE,0.975,hubdemo-mean6,0,0.01,16
2026-02-01,1,SE,0.975,hubdemo-persistence,0,0.01,16
2026-02-08,1,SE,0.025,intercept,33,1,17
2026-02-08,1,SE,0.025,hubdemo-damped4,0,1,17
2026-02-08,1,SE,0.025,hubdemo-exptrend4,0,1,17
2026-02-08,1,SE,0.025,hubdemo-linear4,0,1,17
2026-02-08,1,SE,0.025,hubdemo-mean3,0,1,17
2026-02-08,1,SE,0.025,hubdemo-mean6,0,1,17
2026-02-08,1,SE,0.025,hubdemo-persistence,0,1,17
2026-02-08,1,SE,0.1,intercept,55,0.1,17
2026-02-08,1,SE,0.1,hubdemo-damped4,0,0.1,17
2026-02-08,1,SE,0.1,hubdemo-exptrend4,0,0.1,17
2026-02-08,1,SE,0.1,hubdemo-linear4,0,0.1,17
2026-02-08,1,SE,0.1,hubdemo-mean3,0,0.1,17
2026-02-08,1,SE,0.1,hubdemo-mean6,0,0.1,17
2026-02-08,1,SE,0.1,hubdemo-persistence,0,0.1,17
2026-02-08,1,SE,0.25,intercept,65,1,17
2026-02-08,1,SE,0.25,hubdemo-damped4,0,1,17
2026-02-08,1,SE,0.25,hubdemo-exptrend4,0,1,17
2026-02-08,1,SE,0.25,hubdemo-linear4,0,1,17
2026-02-08,1,SE,0.25,hubdemo-mean3,0,1,17
2026-02-08,1,SE,0.25,hubdemo-mean6,0,1,17
2026-02-08,1,SE,0.25,hubdemo-persistence,0,1,17
2026-02-08,1,SE,0.5,intercept,39.1485517603,0.01,17
2026-02-08,1,SE,0.5,hubdemo-damped4,-0.59656480884,0.01,17
2026-02-08,1,SE,0.5,hubdemo-exptrend4,0.610941689646,0.01,17
2026-02-08,1,SE,0.5,hubdemo-linear4,0,0.01,17
2026-02-08,1,SE,0.5,hubdemo-mean3,0,0.01,17
2026-02-08,1,SE,0.5,hubdemo-mean6,0.611426737661,0.01,17
2026-02-08,1,SE,0.5,hubdemo-persistence,0,0.01,17
2026-02-08,1,SE,0.75,intercept,627.990395731,0.1,17
2026-02-08,1,SE,0.75,hubdemo-damped4,0,0.1,17
2026-02-08,1,SE,0.75,hubdemo-exptrend4,0.314878752513,0.1,17
2026-02-08,1,SE,0.75,hubdemo-linear4,0,0.1,17
2026-02-08,1,SE,0.75,hubdemo-mean3,0,0.1,17
2026-02-08,1,SE,0.75,hubdemo-mean6,0,0.1,17
2026-02-08,1,SE,0.75,hubdemo-persistence,0,0.1,17
2026-02-08,1,SE,0.9,intercept,1033.96968497,0.1,17
2026-02-08,1,SE,0.9,hubdemo-damped4,0,0.1,17
2026-02-08,1,SE,0.9,hubdemo-exptrend4,0.234932858629,0.1,17
2026-02-08,1,SE,0.9,hubdemo-linear4,0,0.1,17
2026-02-08,1,SE,0.9,hubdemo-mean3,0,0.1,17
2026-02-08,1,SE,0.9,hubdemo-mean6,0,0.1,17
2026-02-08,1,SE,0.9,hubdemo-persistence,0,0.1,17
2026-02-08,1,SE,0.975,intercept,1033.96968497,0.01,17
2026-02-08,1,SE,0.975,hubdemo-damped4,0,0.01,17
2026-02-08,1,SE,0.975,hubdemo-exptrend4,0.234932858629,0.01,17
2026-02-08,1,SE,0.975,hubdemo-linear4,0,0.01,17
2026-02-08,1,SE,0.975,hubdemo-mean3,0,0.01,17
2026-02-08,1,SE,0.975,hubdemo-mean6,0,0.01,17
2026-02-08,1,SE,0.975,hubdemo-persistence,0,0.01,17
2026-02-15,1,SE,0.025,intercept,33,1,18
2026-02-15,1,SE,0.025,hubdemo-damped4,0,1,18
2026-02-15,1,SE,0.025,hubdemo-exptrend4,0,1,18
2026-02-15,1,SE,0.025,hubdemo-linear4,0,1,18
2026-02-15,1,SE,0.025,hubdemo-mean3,0,1,18
2026-02-15,1,SE,0.025,hubdemo-mean6,0,1,18
2026-02-15,1,SE,0.025,hubdemo-persistence,0,1,18
2026-02-15,1,SE,0.1,intercept,55,0.1,18
2026-02-15,1,SE,0.1,hubdemo-damped4,0,0.1,18
2026-02-15,1,SE,0.1,hubdemo-exptrend4,0,0.1,18
2026-02-15,1,SE,0.1,hubdemo-linear4,0,0.1,18
2026-02-15,1,SE,0.1,hubdemo-mean3,0,0.1,18
2026-02-15,1,SE,0.1,hubdemo-mean6,0,0.1,18
2026-02-15,1,SE,0.1,hubdemo-persistence,0,0.1,18
2026-02-15,1,SE,0.25,intercept,65,1,18
2026-02-15,1,SE,0.25,hubdemo-damped4,0,1,18
2026-02-15,1,SE,0.25,hubdemo-exptrend4,0,1,18
2026-02-15,1,SE,0.25,hubdemo-linear4,0,1,18
2026-02-15,1,SE,0.25,hubdemo-mean3,0,1,18
2026-02-15,1,SE,0.25,hubdemo-mean6,0,1,18
2026-02-15,1,SE,0.25,hubdemo-persistence,0,1,18
2026-02-15,1,SE,0.5,intercept,38.1034913354,0.01,18
2026-02-15,1,SE,0.5,hubdemo-damped4,0,0.01,18
2026-02-15,1,SE,0.5,hubdemo-exptrend4,0.671121840285,0.01,18
2026-02-15,1,SE,0.5,hubdemo-linear4,-0.653221691083,0.01,18
2026-02-15,1,SE,0.5,hubdemo-mean3,0,0.01,18
2026-02-15,1,SE,0.5,hubdemo-mean6,0.619190228991,0.01,18
2026-02-15,1,SE,0.5,hubdemo-persistence,0,0.01,18
2026-02-15,1,SE,0.75,intercept,621.384425277,0.1,18
2026-02-15,1,SE,0.75,hubdemo-damped4,0,0.1,18
2026-02-15,1,SE,0.75,hubdemo-exptrend4,0.295749455268,0.1,18
2026-02-15,1,SE,0.75,hubdemo-linear4,0,0.1,18
2026-02-15,1,SE,0.75,hubdemo-mean3,0,0.1,18
2026-02-15,1,SE,0.75,hubdemo-mean6,0.144161048596,0.1,18
2026-02-15,1,SE,0.75,hubdemo-persistence,0,0.1,18
2026-02-15,1,SE,0.9,intercept,1359.96982873,0.1,18
2026-02-15,1,SE,0.9,hubdemo-damped4,0,0.1,18
2026-02-15,1,SE,0.9,hubdemo-exptrend4,0.0867948625179,0.1,18
2026-02-15,1,SE,0.9,hubdemo-linear4,0,0.1,18
2026-02-15,1,SE,0.9,hubdemo-mean3,0,0.1,18
2026-02-15,1,SE,0.9,hubdemo-mean6,0,0.1,18
2026-02-15,1,SE,0.9,hubdemo-persistence,0,0.1,18
2026-02-15,1,SE,0.975,intercept,1042.70287882,0.01,18
2026-02-15,1,SE,0.975,hubdemo-damped4,0,0.01,18
2026-02-15,1,SE,0.975,hubdemo-exptrend4,0.209457714516,0.01,18
2026-02-15,1,SE,0.975,hubdemo-linear4,0,0.01,18
2026-02-15,1,SE,0.975,hubdemo-mean3,0,0.01,18
2026-02-15,1,SE,0.975,hubdemo-mean6,0.16762491225,0.01,18
2026-02-15,1,SE,0.975,hubdemo-persistence,0,0.01,18
2026-02-22,1,SE,0.025,intercept,33,1,19
2026-02-22,1,SE,0.025,hubdemo-damped4,0,1,19
2026-02-22,1,SE,0.025,hubdemo-exptrend4,0,1,19
2026-02-22,1,SE,0.025,hubdemo-linear4,0,1,19
2026-02-22,1,SE,0.025,hubdemo-mean3,0,1,19
2026-02-22,1,SE,0.025,hubdemo-mean6,0,1,19
2026-02-22,1,SE,0.025,hubdemo-persistence,0,1,19
2026-02-22,1,SE,0.1,intercept,55,0.1,19
2026-02-22,1,SE,0.1,hubdemo-damped4,0,0.1,19
2026-02-22,1,SE,0.1,hubdemo-exptrend4,0,0.1,19
2026-02-22,1,SE,0.1,hubdemo-linear4,0,0.1,19
2026-02-22,1,SE,0.1,hubdemo-mean3,0,0.1,19
2026-02-22,1,SE,0.1,hubdemo-mean6,0,0.1,19
2026-02-22,1,SE,0.1,hubdemo-persistence,0,0.1,19
2026-02-22,1,SE,0.25,intercept,25.8588343151,0.01,19
2026-02-22,1,SE,0.25,hubdemo-damped4,0,0.01,19
2026-02-22,1,SE,0.25,hubdemo-exptrend4,0.415199155518,0.01,19
2026-02-22,1,SE,0.25,hubdemo-linear4,-0.37586003657,0.01,19
2026-02-22,1,SE,0.25,hubdemo-mean3,0,0.01,19
2026-02-22,1,SE,0.25,hubdemo-mean6,0.635090094499,0.01,19
2026-02-22,1,SE,0.25,hubdemo-persistence,0,0.01,19
2026-02-22,1,SE,0.5,intercept,40.762475108,0.01,19
2026-02-22,1,SE,0.5,hubdemo-damped4,0,0.01,19
2026-02-22,1,SE,0.5,hubdemo-exptrend4,0.646285735161,0.01,19
2026-02-22,1,SE,0.5,hubdemo-linear4,-0.471167445484,0.01,19
2026-02-22,1,SE,0.5,hubdemo-mean3,-0.578747650466,0.01,19
2026-02-22,1,SE,0.5,hubdemo-mean6,1.13467491833,0.01,19
2026-02-22,1,SE,0.5,hubdemo-persistence,0,0.01,19
2026-02-22,1,SE,0.75,intercept,607.938810072,0.1,19
2026-02-22,1,SE,0.75,hubdemo-damped4,0,0.1,19
2026-02-22,1,SE,0.75,hubdemo-exptrend4,0.256814196368,0.1,19
2026-02-22,1,SE,0.75,hubdemo-linear4,0,0.1,19
2026-02-22,1,SE,0.75,hubdemo-mean3,0,0.1,19
2026-02-22,1,SE,0.75,hubdemo-mean6,0.437582583026,0.1,19
2026-02-22,1,SE,0.75,hubdemo-persistence,0,0.1,19
2026-02-22,1,SE,0.9,intercept,1503.55280194,0.1,19
2026-02-22,1,SE,0.9,hubdemo-damped4,0,0.1,19
2026-02-22,1,SE,0.9,hubdemo-exptrend4,0.142462028136,0.1,19
2026-02-22,1,SE,0.9,hubdemo-linear4,0,0.1,19
2026-02-22,1,SE,0.9,hubdemo-mean3,0,0.1,19
2026-02-22,1,SE,0.9,hubdemo-mean6,0,0.1,19
2026-02-22,1,SE,0.9,hubdemo-persistence,0,0.1,19
2026-02-22,1,SE,0.975,intercept,1049.1054206,0.01,19
2026-02-22,1,SE,0.975,hubdemo-damped4,0,0.01,19
2026-02-22,1,SE,0.975,hubdemo-exptrend4,0.190781193936,0.01,19
2026-02-22,1,SE,0.975,hubdemo-linear4,0,0.01,19
2026-02-22,1,SE,0.975,hubdemo-mean3,0,0.01,19
2026-02-22,1,SE,0.975,hubdemo-mean6,0.290515291569,0.01,19
2026-02-22,1,SE,0.975,hubdemo-persistence,0,0.01,19
2026-03-01,1,SE,0.025,intercept,33,1,20
2026-03-01,1,SE,0.025,hubdemo-damped4,0,1,20
2026-03-01,1,SE,0.025,hubdemo-exptrend4,0,1,20
2026-03-01,1,SE,0.025,hubdemo-linear4,0,1,20
2026-03-01,1,SE,0.025,hubdemo-mean3,0,1,20
2026-03-01,1,SE,0.025,hubdemo-mean6,0,1,20
2026-03-01,1,SE,0.025,hubdemo-persistence,0,1,20
2026-03-01,1,SE,0.1,intercept,49,0.1,20
2026-03-01,1,SE,0.1,hubdemo-damped4,0,0.1,20
2026-03-01,1,SE,0.1,hubdemo-exptrend4,0,0.1,20
2026-03-01,1,SE,0.1,hubdemo-linear4,0,0.1,20
2026-03-01,1,SE,0.1,hubdemo-mean3,0,0.1,20
2026-03-01,1,SE,0.1,hubdemo-mean6,0,0.1,20
2026-03-01,1,SE,0.1,hubdemo-persistence,0.181818181818,0.1,20
2026-03-01,1,SE,0.25,intercept,24.4607441018,0.01,20
2026-03-01,1,SE,0.25,hubdemo-damped4,0,0.01,20
2026-03-01,1,SE,0.25,hubdemo-exptrend4,0.382162537729,0.01,20
2026-03-01,1,SE,0.25,hubdemo-linear4,-0.0559142814105,0.01,20
2026-03-01,1,SE,0.25,hubdemo-mean3,-1.1758328182,0.01,20
2026-03-01,1,SE,0.25,hubdemo-mean6,1.70101506509,0.01,20
2026-03-01,1,SE,0.25,hubdemo-persistence,0,0.01,20
2026-03-01,1,SE,0.5,intercept,36.8576674088,0.01,20
2026-03-01,1,SE,0.5,hubdemo-damped4,0,0.01,20
2026-03-01,1,SE,0.5,hubdemo-exptrend4,0.568226963835,0.01,20
2026-03-01,1,SE,0.5,hubdemo-linear4,-0.19597985545,0.01,20
2026-03-01,1,SE,0.5,hubdemo-mean3,-1.06601740593,0.01,20
2026-03-01,1,SE,0.5,hubdemo-mean6,1.5456531206,0.01,20
2026-03-01,1,SE,0.5,hubdemo-persistence,0,0.01,20
2026-03-01,1,SE,0.75,intercept,611.388539388,0.1,20
2026-03-01,1,SE,0.75,hubdemo-damped4,0,0.1,20
2026-03-01,1,SE,0.75,hubdemo-exptrend4,0.266803780482,0.1,20
2026-03-01,1,SE,0.75,hubdemo-linear4,0,0.1,20
2026-03-01,1,SE,0.75,hubdemo-mean3,0,0.1,20
2026-03-01,1,SE,0.75,hubdemo-mean6,0.362299685672,0.1,20
2026-03-01,1,SE,0.75,hubdemo-persistence,0,0.1,20
2026-03-01,1,SE,0.9,intercept,1603.84000518,0.1,20
2026-03-01,1,SE,0.9,hubdemo-damped4,0,0.1,20
2026-03-01,1,SE,0.9,hubdemo-exptrend4,0.0154057864796,0.1,20
2026-03-01,1,SE,0.9,hubdemo-linear4,0,0.1,20
2026-03-01,1,SE,0.9,hubdemo-mean3,0,0.1,20
2026-03-01,1,SE,0.9,hubdemo-mean6,0,0.1,20
2026-03-01,1,SE,0.9,hubdemo-persistence,0,0.1,20
2026-03-01,1,SE,0.975,intercept,1049.1054206,0.01,20
2026-03-01,1,SE,0.975,hubdemo-damped4,0,0.01,20
2026-03-01,1,SE,0.975,hubdemo-exptrend4,0.190781193936,0.01,20
2026-03-01,1,SE,0.975,hubdemo-linear4,0,0.01,20
2026-03-01,1,SE,0.975,hubdemo-mean3,0,0.01,20
2026-03-01,1,SE,0.975,hubdemo-mean6,0.290515291569,0.01,20
2026-03-01,1,SE,0.975,hubdemo-persistence,0,0.01,20
2026-03-08,1,SE,0.025,intercept,33,1,21
2026-03-08,1,SE,0.025,hubdemo-damped4,0,1,21
2026-03-08,1,SE,0.025,hubdemo-exptrend4,0,1,21
2026-03-08,1,SE,0.025,hubdemo-linear4,0,1,21
2026-03-08,1,SE,0.025,hubdemo-mean3,0,1,21
2026-03-08,1,SE,0.025,hubdemo-mean6,0,1,21
2026-03-08,1,SE,0.025,hubdemo-persistence,0,1,21
2026-03-08,1,SE,0.1,intercept,37.3233394834,0.1,21
2026-03-08,1,SE,0.1,hubdemo-damped4,0,0.1,21
2026-03-08,1,SE,0.1,hubdemo-exptrend4,0,0.1,21
2026-03-08,1,SE,0.1,hubdemo-linear4,0,0.1,21
2026-03-08,1,SE,0.1,hubdemo-mean3,0,0.1,21
2026-03-08,1,SE,0.1,hubdemo-mean6,0,0.1,21
2026-03-08,1,SE,0.1,hubdemo-persistence,0.469095940959,0.1,21
2026-03-08,1,SE,0.25,intercept,24.938213255,0.01,21
2026-03-08,1,SE,0.25,hubdemo-damped4,0,0.01,21
2026-03-08,1,SE,0.25,hubdemo-exptrend4,0.393445047091,0.01,21
2026-03-08,1,SE,0.25,hubdemo-linear4,-0.165180641574,0.01,21
2026-03-08,1,SE,0.25,hubdemo-mean3,-0.77426795874,0.01,21
2026-03-08,1,SE,0.25,hubdemo-mean6,1.3369854136,0.01,21
2026-03-08,1,SE,0.25,hubdemo-persistence,0,0.01,21
2026-03-08,1,SE,0.5,intercept,40.7683124779,0.01,21
2026-03-08,1,SE,0.5,hubdemo-damped4,0,0.01,21
2026-03-08,1,SE,0.5,hubdemo-exptrend4,0.61720218492,0.01,21
2026-03-08,1,SE,0.5,hubdemo-linear4,-0.132020061487,0.01,21
2026-03-08,1,SE,0.5,hubdemo-mean3,-1.1847132098,0.01,21
2026-03-08,1,SE,0.5,hubdemo-mean6,1.79439034553,0.01,21
2026-03-08,1,SE,0.5,hubdemo-persistence,-0.274262588824,0.01,21
2026-03-08,1,SE,0.75,intercept,779.178288616,0.1,21
2026-03-08,1,SE,0.75,hubdemo-damped4,0,0.1,21
2026-03-08,1,SE,0.75,hubdemo-exptrend4,0.247904616443,0.1,21
2026-03-08,1,SE,0.75,hubdemo-linear4,0,0.1,21
2026-03-08,1,SE,0.75,hubdemo-mean3,0,0.1,21
2026-03-08,1,SE,0.75,hubdemo-mean6,0.262508381648,0.1,21
2026-03-08,1,SE,0.75,hubdemo-persistence,0,0.1,21
2026-03-08,1,SE,0.9,intercept,1562.6328537,0.1,21
2026-03-08,1,SE,0.9,hubdemo-damped4,0,0.1,21
2026-03-08,1,SE,0.9,hubdemo-exptrend4,0.0235279540758,0.1,21
2026-03-08,1,SE,0.9,hubdemo-linear4,0,0.1,21
2026-03-08,1,SE,0.9,hubdemo-mean3,0,0.1,21
2026-03-08,1,SE,0.9,hubdemo-mean6,0,0.1,21
2026-03-08,1,SE,0.9,hubdemo-persistence,0,0.1,21
2026-03-08,1,SE,0.975,intercept,1049.1054206,0.01,21
2026-03-08,1,SE,0.975,hubdemo-damped4,0,0.01,21
2026-03-08,1,SE,0.975,hubdemo-exptrend4,0.190781193936,0.01,21
2026-03-08,1,SE,0.975,hubdemo-linear4,0,0.01,21
2026-03-08,1,SE,0.975,hubdemo-mean3,0,0.01,21
2026-03-08,1,SE,0.975,hubdemo-mean6,0.290515291569,0.01,21
2026-03-08,1,SE,0.975,hubdemo-persistence,0,0.01,21
2026-03-15,1,SE,0.025,intercept,33,1,22
2026-03-15,1,SE,0.025,hubdemo-damped4,0,1,22
2026-03-15,1,SE,0.025,hubdemo-exptrend4,0,1,22
2026-03-15,1,SE,0.025,hubdemo-linear4,0,1,22
2026-03-15,1,SE,0.025,hubdemo-mean3,0,1,22
2026-03-15,1,SE,0.025,hubdemo-mean6,0,1,22
2026-03-15,1,SE,0.025,hubdemo-persistence,0,1,22
2026-03-15,1,SE,0.1,intercept,37.3233394834,0.1,22
2026-03-15,1,SE,0.1,hubdemo-damped4,0,0.1,22
2026-03-15,1,SE,0.1,hubdemo-exptrend4,0,0.1,22
2026-03-15,1,SE,0.1,hubdemo-linear4,0,0.1,22
2026-03-15,1,SE,0.1,hubdemo-mean3,0,0.1,22
2026-03-15,1,SE,0.1,hubdemo-mean6,0,0.1,22
2026-03-15,1,SE,0.1,hubdemo-persistence,0.469095940959,0.1,22
2026-03-15,1,SE,0.25,intercept,26.0878762043,0.01,22
2026-03-15,1,SE,0.25,hubdemo-damped4,0,0.01,22
2026-03-15,1,SE,0.25,hubdemo-exptrend4,0.395936504673,0.01,22
2026-03-15,1,SE,0.25,hubdemo-linear4,-0.231392796384,0.01,22
2026-03-15,1,SE,0.25,hubdemo-mean3,-0.863097835865,0.01,22
2026-03-15,1,SE,0.25,hubdemo-mean6,1.36718061129,0.01,22
2026-03-15,1,SE,0.25,hubdemo-persistence,0.131643579898,0.01,22
2026-03-15,1,SE,0.5,intercept,41.9334133276,0.01,22
2026-03-15,1,SE,0.5,hubdemo-damped4,0,0.01,22
2026-03-15,1,SE,0.5,hubdemo-exptrend4,0.644691403145,0.01,22
2026-03-15,1,SE,0.5,hubdemo-linear4,-0.431926711544,0.01,22
2026-03-15,1,SE,0.5,hubdemo-mean3,-0.743753564051,0.01,22
2026-03-15,1,SE,0.5,hubdemo-mean6,1.2639255995,0.01,22
2026-03-15,1,SE,0.5,hubdemo-persistence,0,0.01,22
2026-03-15,1,SE,0.75,intercept,1119.34166051,0.1,22
2026-03-15,1,SE,0.75,hubdemo-damped4,0,0.1,22
2026-03-15,1,SE,0.75,hubdemo-exptrend4,0.15233650606,0.1,22
2026-03-15,1,SE,0.75,hubdemo-linear4,0,0.1,22
2026-03-15,1,SE,0.75,hubdemo-mean3,0,0.1,22
2026-03-15,1,SE,0.75,hubdemo-mean6,0.124456305722,0.1,22
2026-03-15,1,SE,0.75,hubdemo-persistence,0,0.1,22
2026-03-15,1,SE,0.9,intercept,1562.6328537,0.1,22
2026-03-15,1,SE,0.9,hubdemo-damped4,0,0.1,22
2026-03-15,1,SE,0.9,hubdemo-exptrend4,0.0235279540758,0.1,22
2026-03-15,1,SE,0.9,hubdemo-linear4,0,0.1,22
2026-03-15,1,SE,0.9,hubdemo-mean3,0,0.1,22
2026-03-15,1,SE,0.9,hubdemo-mean6,0,0.1,22
2026-03-15,1,SE,0.9,hubdemo-persistence,0,0.1,22
2026-03-15,1,SE,0.975,intercept,1049.1054206,0.01,22
2026-03-15,1,SE,0.975,hubdemo-damped4,0,0.01,22
2026-03-15,1,SE,0.975,hubdemo-exptrend4,0.190781193936,0.01,22
2026-03-15,1,SE,0.975,hubdemo-linear4,0,0.01,22
