reference_date,target_end_date,target,horizon,location,location_name,output_type,output_type_id,value,distribution,mean,standard_deviation,mean_window_weeks,training_sample_count,training_last_target_end_date,outcome_data_version
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE,Sverige,quantile,0.75,1531.79966685,normal_quantiles_clipped_at_zero,1194,500.822535479,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE,Sverige,quantile,0.9,1835.8299044,normal_quantiles_clipped_at_zero,1194,500.822535479,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE,Sverige,quantile,0.975,2175.59413219,normal_quantiles_clipped_at_zero,1194,500.822535479,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.025,62.9707376276,normal_quantiles_clipped_at_zero,129.666666667,34.0291605178,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.1,86.0565427309,normal_quantiles_clipped_at_zero,129.666666667,34.0291605178,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.25,106.71434669,normal_quantiles_clipped_at_zero,129.666666667,34.0291605178,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.5,129.666666667,normal_quantiles_clipped_at_zero,129.666666667,34.0291605178,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.75,152.618986644,normal_quantiles_clipped_at_zero,129.666666667,34.0291605178,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.9,173.276790602,normal_quantiles_clipped_at_zero,129.666666667,34.0291605178,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.975,196.362595706,normal_quantiles_clipped_at_zero,129.666666667,34.0291605178,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.025,42.4393032894,normal_quantiles_clipped_at_zero,129.666666667,44.5045746071,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.1,72.631759405,normal_quantiles_clipped_at_zero,129.666666667,44.5045746071,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.25,99.6487872573,normal_quantiles_clipped_at_zero,129.666666667,44.5045746071,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.5,129.666666667,normal_quantiles_clipped_at_zero,129.666666667,44.5045746071,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.75,159.684546076,normal_quantiles_clipped_at_zero,129.666666667,44.5045746071,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.9,186.701573928,normal_quantiles_clipped_at_zero,129.666666667,44.5045746071,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.975,216.894030044,normal_quantiles_clipped_at_zero,129.666666667,44.5045746071,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.025,27.8608545649,normal_quantiles_clipped_at_zero,129.666666667,51.9426953275,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.1,63.0994241511,normal_quantiles_clipped_at_zero,129.666666667,51.9426953275,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.25,94.6318510707,normal_quantiles_clipped_at_zero,129.666666667,51.9426953275,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.5,129.666666667,normal_quantiles_clipped_at_zero,129.666666667,51.9426953275,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.75,164.701482263,normal_quantiles_clipped_at_zero,129.666666667,51.9426953275,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.9,196.233909182,normal_quantiles_clipped_at_zero,129.666666667,51.9426953275,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.975,231.472478768,normal_quantiles_clipped_at_zero,129.666666667,51.9426953275,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.025,17.4466378186,normal_quantiles_clipped_at_zero,129.666666667,57.2561688548,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.1,56.2899338338,normal_quantiles_clipped_at_zero,129.666666667,57.2561688548,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.25,91.0479676386,normal_quantiles_clipped_at_zero,129.666666667,57.2561688548,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.5,129.666666667,normal_quantiles_clipped_at_zero,129.666666667,57.2561688548,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.75,168.285365695,normal_quantiles_clipped_at_zero,129.666666667,57.2561688548,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.9,203.0433995,normal_quantiles_clipped_at_zero,129.666666667,57.2561688548,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.975,241.886695515,normal_quantiles_clipped_at_zero,129.666666667,57.2561688548,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.025,110.12189177,normal_quantiles_clipped_at_zero,182,36.6731780775,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.1,135.001431221,normal_quantiles_clipped_at_zero,182,36.6731780775,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.25,157.26431728,normal_quantiles_clipped_at_zero,182,36.6731780775,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.5,182,normal_quantiles_clipped_at_zero,182,36.6731780775,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.75,206.73568272,normal_quantiles_clipped_at_zero,182,36.6731780775,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.9,228.998568779,normal_quantiles_clipped_at_zero,182,36.6731780775,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-01,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.975,253.87810823,normal_quantiles_clipped_at_zero,182,36.6731780775,3,527,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.025,86.0751460377,normal_quantiles_clipped_at_zero,182,48.9421513451,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.1,119.278109323,normal_quantiles_clipped_at_zero,182,48.9421513451,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.25,148.989020565,normal_quantiles_clipped_at_zero,182,48.9421513451,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.5,182,normal_quantiles_clipped_at_zero,182,48.9421513451,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.75,215.010979435,normal_quantiles_clipped_at_zero,182,48.9421513451,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.9,244.721890677,normal_quantiles_clipped_at_zero,182,48.9421513451,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-08,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.975,277.924853962,normal_quantiles_clipped_at_zero,182,48.9421513451,3,526,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.025,66.8678648756,normal_quantiles_clipped_at_zero,182,58.741964665,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.1,106.71914322,normal_quantiles_clipped_at_zero,182,58.741964665,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.25,142.379146927,normal_quantiles_clipped_at_zero,182,58.741964665,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.5,182,normal_quantiles_clipped_at_zero,182,58.741964665,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.75,221.620853073,normal_quantiles_clipped_at_zero,182,58.741964665,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.9,257.28085678,normal_quantiles_clipped_at_zero,182,58.741964665,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-15,weekly incident influenza cases,2,SE-O,Västra Götalandsregionen,quantile,0.975,297.132135124,normal_quantiles_clipped_at_zero,182,58.741964665,3,525,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.025,51.1171044987,normal_quantiles_clipped_at_zero,182,66.778214566,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.1,96.4202745786,normal_quantiles_clipped_at_zero,182,66.778214566,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.25,136.958778739,normal_quantiles_clipped_at_zero,182,66.778214566,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.5,182,normal_quantiles_clipped_at_zero,182,66.778214566,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.75,227.041221261,normal_quantiles_clipped_at_zero,182,66.778214566,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.9,267.579725421,normal_quantiles_clipped_at_zero,182,66.778214566,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-01,2026-02-22,weekly incident influenza cases,3,SE-O,Västra Götalandsregionen,quantile,0.975,312.882895501,normal_quantiles_clipped_at_zero,182,66.778214566,3,524,2026-01-25,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE,Sverige,quantile,0.025,504.604242934,normal_quantiles_clipped_at_zero,1052.33333333,279.458752671,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE,Sverige,quantile,0.1,694.192531343,normal_quantiles_clipped_at_zero,1052.33333333,279.458752671,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE,Sverige,quantile,0.25,863.841269054,normal_quantiles_clipped_at_zero,1052.33333333,279.458752671,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE,Sverige,quantile,0.5,1052.33333333,normal_quantiles_clipped_at_zero,1052.33333333,279.458752671,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE,Sverige,quantile,0.75,1240.82539761,normal_quantiles_clipped_at_zero,1052.33333333,279.458752671,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE,Sverige,quantile,0.9,1410.47413532,normal_quantiles_clipped_at_zero,1052.33333333,279.458752671,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE,Sverige,quantile,0.975,1600.06242373,normal_quantiles_clipped_at_zero,1052.33333333,279.458752671,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE,Sverige,quantile,0.025,314.216890128,normal_quantiles_clipped_at_zero,1052.33333333,376.596942101,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE,Sverige,quantile,0.1,569.704932605,normal_quantiles_clipped_at_zero,1052.33333333,376.596942101,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE,Sverige,quantile,0.25,798.322555931,normal_quantiles_clipped_at_zero,1052.33333333,376.596942101,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE,Sverige,quantile,0.5,1052.33333333,normal_quantiles_clipped_at_zero,1052.33333333,376.596942101,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE,Sverige,quantile,0.75,1306.34411074,normal_quantiles_clipped_at_zero,1052.33333333,376.596942101,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE,Sverige,quantile,0.9,1534.96173406,normal_quantiles_clipped_at_zero,1052.33333333,376.596942101,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE,Sverige,quantile,0.975,1790.44977654,normal_quantiles_clipped_at_zero,1052.33333333,376.596942101,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE,Sverige,quantile,0.025,172.414962695,normal_quantiles_clipped_at_zero,1052.33333333,448.946193695,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE,Sverige,quantile,0.1,476.985635958,normal_quantiles_clipped_at_zero,1052.33333333,448.946193695,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE,Sverige,quantile,0.25,749.523727297,normal_quantiles_clipped_at_zero,1052.33333333,448.946193695,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE,Sverige,quantile,0.5,1052.33333333,normal_quantiles_clipped_at_zero,1052.33333333,448.946193695,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE,Sverige,quantile,0.75,1355.14293937,normal_quantiles_clipped_at_zero,1052.33333333,448.946193695,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE,Sverige,quantile,0.9,1627.68103071,normal_quantiles_clipped_at_zero,1052.33333333,448.946193695,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE,Sverige,quantile,0.975,1932.25170397,normal_quantiles_clipped_at_zero,1052.33333333,448.946193695,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE,Sverige,quantile,0.025,69.6226622828,normal_quantiles_clipped_at_zero,1052.33333333,501.392208633,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE,Sverige,quantile,0.1,409.773363407,normal_quantiles_clipped_at_zero,1052.33333333,501.392208633,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE,Sverige,quantile,0.25,714.149427782,normal_quantiles_clipped_at_zero,1052.33333333,501.392208633,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE,Sverige,quantile,0.5,1052.33333333,normal_quantiles_clipped_at_zero,1052.33333333,501.392208633,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE,Sverige,quantile,0.75,1390.51723888,normal_quantiles_clipped_at_zero,1052.33333333,501.392208633,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE,Sverige,quantile,0.9,1694.89330326,normal_quantiles_clipped_at_zero,1052.33333333,501.392208633,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE,Sverige,quantile,0.975,2035.04400438,normal_quantiles_clipped_at_zero,1052.33333333,501.392208633,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.025,83.8420079703,normal_quantiles_clipped_at_zero,150.666666667,34.0948401213,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.1,106.972370932,normal_quantiles_clipped_at_zero,150.666666667,34.0948401213,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.25,127.67004647,normal_quantiles_clipped_at_zero,150.666666667,34.0948401213,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.5,150.666666667,normal_quantiles_clipped_at_zero,150.666666667,34.0948401213,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.75,173.663286863,normal_quantiles_clipped_at_zero,150.666666667,34.0948401213,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.9,194.360962401,normal_quantiles_clipped_at_zero,150.666666667,34.0948401213,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-M,Region Skåne,quantile,0.975,217.491325363,normal_quantiles_clipped_at_zero,150.666666667,34.0948401213,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.025,63.4540907943,normal_quantiles_clipped_at_zero,150.666666667,44.4970298232,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.1,93.6414284347,normal_quantiles_clipped_at_zero,150.666666667,44.4970298232,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.25,120.653876137,normal_quantiles_clipped_at_zero,150.666666667,44.4970298232,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.5,150.666666667,normal_quantiles_clipped_at_zero,150.666666667,44.4970298232,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.75,180.679457197,normal_quantiles_clipped_at_zero,150.666666667,44.4970298232,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.9,207.691904899,normal_quantiles_clipped_at_zero,150.666666667,44.4970298232,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-M,Region Skåne,quantile,0.975,237.879242539,normal_quantiles_clipped_at_zero,150.666666667,44.4970298232,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.025,48.9067496912,normal_quantiles_clipped_at_zero,150.666666667,51.9192790164,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.1,84.1294333612,normal_quantiles_clipped_at_zero,150.666666667,51.9192790164,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.25,115.647645133,normal_quantiles_clipped_at_zero,150.666666667,51.9192790164,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.5,150.666666667,normal_quantiles_clipped_at_zero,150.666666667,51.9192790164,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.75,185.685688201,normal_quantiles_clipped_at_zero,150.666666667,51.9192790164,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.9,217.203899972,normal_quantiles_clipped_at_zero,150.666666667,51.9192790164,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-22,weekly incident influenza cases,2,SE-M,Region Skåne,quantile,0.975,252.426583642,normal_quantiles_clipped_at_zero,150.666666667,51.9192790164,3,526,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.025,38.4904062242,normal_quantiles_clipped_at_zero,150.666666667,57.2338376252,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.1,77.3185524559,normal_quantiles_clipped_at_zero,150.666666667,57.2338376252,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.25,112.063029824,normal_quantiles_clipped_at_zero,150.666666667,57.2338376252,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.5,150.666666667,normal_quantiles_clipped_at_zero,150.666666667,57.2338376252,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.75,189.270303509,normal_quantiles_clipped_at_zero,150.666666667,57.2338376252,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.9,224.014780877,normal_quantiles_clipped_at_zero,150.666666667,57.2338376252,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-03-01,weekly incident influenza cases,3,SE-M,Region Skåne,quantile,0.975,262.842927109,normal_quantiles_clipped_at_zero,150.666666667,57.2338376252,3,525,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.025,91.1676537539,normal_quantiles_clipped_at_zero,163,36.6498296972,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.1,116.031353375,normal_quantiles_clipped_at_zero,163,36.6498296972,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.25,138.280065523,normal_quantiles_clipped_at_zero,163,36.6498296972,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.5,163,normal_quantiles_clipped_at_zero,163,36.6498296972,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.75,187.719934477,normal_quantiles_clipped_at_zero,163,36.6498296972,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.9,209.968646625,normal_quantiles_clipped_at_zero,163,36.6498296972,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-08,weekly incident influenza cases,0,SE-O,Västra Götalandsregionen,quantile,0.975,234.832346246,normal_quantiles_clipped_at_zero,163,36.6498296972,3,528,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.025,67.137093412,normal_quantiles_clipped_at_zero,163,48.9105449611,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.1,100.318614533,normal_quantiles_clipped_at_zero,163,48.9105449611,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.25,130.010338747,normal_quantiles_clipped_at_zero,163,48.9105449611,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.5,163,normal_quantiles_clipped_at_zero,163,48.9105449611,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.75,195.989661253,normal_quantiles_clipped_at_zero,163,48.9105449611,3,527,2026-02-01,2026-08-25T00:00:00Z
2026-02-08,2026-02-15,weekly incident influenza cases,1,SE-O,Västra Götalandsregionen,quantile,0.9,225.681385467,normal_quantiles_clipped_at_zero,163,48.9105449611,3,527,2026-02-01,2026-08-25T00:00:00Z
