location,location_name,year,week,target_end_date,value,status,release_status,data_version,source_region_code,source_year_week,official_release_time
SE-M,Region Skåne,2020,20,2020-05-17,0,available,historical,2026-08-25T00:00:00Z,12,2020W20,
SE-O,Västra Götalandsregionen,2020,20,2020-05-17,0,available,historical,2026-08-25T00:00:00Z,14,2020W20,
SE,Sverige,2020,21,2020-05-24,1,available,historical,2026-08-25T00:00:00Z,00,2020W21,
SE-M,Region Skåne,2020,21,2020-05-24,0,available,historical,2026-08-25T00:00:00Z,12,2020W21,
SE-O,Västra Götalandsregionen,2020,21,2020-05-24,0,available,historical,2026-08-25T00:00:00Z,14,2020W21,
SE,Sverige,2020,22,2020-05-31,0,available,historical,2026-08-25T00:00:00Z,00,2020W22,
SE-M,Region Skåne,2020,22,2020-05-31,0,available,historical,2026-08-25T00:00:00Z,12,2020W22,
SE-O,Västra Götalandsregionen,2020,22,2020-05-31,0,available,historical,2026-08-25T00:00:00Z,14,2020W22,
SE,Sverige,2020,23,2020-06-07,1,available,historical,2026-08-25T00:00:00Z,00,2020W23,
SE-M,Region Skåne,2020,23,2020-06-07,0,available,historical,2026-08-25T00:00:00Z,12,2020W23,
SE-O,Västra Götalandsregionen,2020,23,2020-06-07,0,available,historical,2026-08-25T00:00:00Z,14,2020W23,
SE,Sverige,2020,24,2020-06-14,0,available,historical,2026-08-25T00:00:00Z,00,2020W24,
SE-M,Region Skåne,2020,24,2020-06-14,0,available,historical,2026-08-25T00:00:00Z,12,2020W24,
SE-O,Västra Götalandsregionen,2020,24,2020-06-14,0,available,historical,2026-08-25T00:00:00Z,14,2020W24,
SE,Sverige,2020,25,2020-06-21,2,available,historical,2026-08-25T00:00:00Z,00,2020W25,
SE-M,Region Skåne,2020,25,2020-06-21,0,available,historical,2026-08-25T00:00:00Z,12,2020W25,
SE-O,Västra Götalandsregionen,2020,25,2020-06-21,1,available,historical,2026-08-25T00:00:00Z,14,2020W25,
SE,Sverige,2020,26,2020-06-28,0,available,historical,2026-08-25T00:00:00Z,00,2020W26,
SE-M,Region Skåne,2020,26,2020-06-28,0,available,historical,2026-08-25T00:00:00Z,12,2020W26,
SE-O,Västra Götalandsregionen,2020,26,2020-06-28,0,available,historical,2026-08-25T00:00:00Z,14,2020W26,
SE,Sverige,2020,27,2020-07-05,0,available,historical,2026-08-25T00:00:00Z,00,2020W27,
SE-M,Region Skåne,2020,27,2020-07-05,0,available,historical,2026-08-25T00:00:00Z,12,2020W27,
SE-O,Västra Götalandsregionen,2020,27,2020-07-05,0,available,historical,2026-08-25T00:00:00Z,14,2020W27,
SE,Sverige,2020,28,2020-07-12,0,available,historical,2026-08-25T00:00:00Z,00,2020W28,
SE-M,Region Skåne,2020,28,2020-07-12,0,available,historical,2026-08-25T00:00:00Z,12,2020W28,
SE-O,Västra Götalandsregionen,2020,28,2020-07-12,0,available,historical,2026-08-25T00:00:00Z,14,2020W28,
SE,Sverige,2020,29,2020-07-19,0,available,historical,2026-08-25T00:00:00Z,00,2020W29,
SE-M,Region Skåne,2020,29,2020-07-19,0,available,historical,2026-08-25T00:00:00Z,12,2020W29,
SE-O,Västra Götalandsregionen,2020,29,2020-07-19,0,available,historical,2026-08-25T00:00:00Z,14,2020W29,
SE,Sverige,2020,30,2020-07-26,0,available,historical,2026-08-25T00:00:00Z,00,2020W30,
SE-M,Region Skåne,2020,30,2020-07-26,0,available,historical,2026-08-25T00:00:00Z,12,2020W30,
SE-O,Västra Götalandsregionen,2020,30,2020-07-26,0,available,historical,2026-08-25T00:00:00Z,14,2020W30,
SE,Sverige,2020,31,2020-08-02,0,available,historical,2026-08-25T00:00:00Z,00,2020W31,
SE-M,Region Skåne,2020,31,2020-08-02,0,available,historical,2026-08-25T00:00:00Z,12,2020W31,
SE-O,Västra Götalandsregionen,2020,31,2020-08-02,0,available,historical,2026-08-25T00:00:00Z,14,2020W31,
SE,Sverige,2020,32,2020-08-09,0,available,historical,2026-08-25T00:00:00Z,00,2020W32,
SE-M,Region Skåne,2020,32,2020-08-09,0,available,historical,2026-08-25T00:00:00Z,12,2020W32,
SE-O,Västra Götalandsregionen,2020,32,2020-08-09,0,available,historical,2026-08-25T00:00:00Z,14,2020W32,
SE,Sverige,2020,33,2020-08-16,0,available,historical,2026-08-25T00:00:00Z,00,2020W33,
SE-M,Region Skåne,2020,33,2020-08-16,0,available,historical,2026-08-25T00:00:00Z,12,2020W33,
SE-O,Västra Götalandsregionen,2020,33,2020-08-16,0,available,historical,2026-08-25T00:00:00Z,14,2020W33,
SE,Sverige,2020,34,2020-08-23,0,available,historical,2026-08-25T00:00:00Z,00,2020W34,
SE-M,Region Skåne,2020,34,2020-08-23,0,available,historical,2026-08-25T00:00:00Z,12,2020W34,
SE-O,Västra Götalandsregionen,2020,34,2020-08-23,0,available,historical,2026-08-25T00:00:00Z,14,2020W34,
SE,Sverige,2020,35,2020-08-30,0,available,historical,2026-08-25T00:00:00Z,00,2020W35,
SE-M,Region Skåne,2020,35,2020-08-30,0,available,historical,2026-08-25T00:00:00Z,12,2020W35,
SE-O,Västra Götalandsregionen,2020,35,2020-08-30,0,available,historical,2026-08-25T00:00:00Z,14,2020W35,
SE,Sverige,2020,36,2020-09-06,0,available,historical,2026-08-25T00:00:00Z,00,2020W36,
SE-M,Region Skåne,2020,36,2020-09-06,0,available,historical,2026-08-25T00:00:00Z,12,2020W36,
SE-O,Västra Götalandsregionen,2020,36,2020-09-06,0,available,historical,2026-08-25T00:00:00Z,14,2020W36,
SE,Sverige,2020,37,2020-09-13,0,available,historical,2026-08-25T00:00:00Z,00,2020W37,
SE-M,Region Skåne,2020,37,2020-09-13,0,available,historical,2026-08-25T00:00:00Z,12,2020W37,
SE-O,Västra Götalandsregionen,2020,37,2020-09-13,0,available,historical,2026-08-25T00:00:00Z,14,2020W37,
SE,Sverige,2020,38,2020-09-20,0,available,historical,2026-08-25T00:00:00Z,00,2020W38,
SE-M,Region Skåne,2020,38,2020-09-20,0,available,historical,2026-08-25T00:00:00Z,12,2020W38,
SE-O,Västra Götalandsregionen,2020,38,2020-09-20,0,available,historical,2026-08-25T00:00:00Z,14,2020W38,
SE,Sverige,2020,39,2020-09-27,0,available,historical,2026-08-25T00:00:00Z,00,2020W39,
SE-M,Region Skåne,2020,39,2020-09-27,0,available,historical,2026-08-25T00:00:00Z,12,2020W39,
SE-O,Västra Götalandsregionen,2020,39,2020-09-27,0,available,historical,2026-08-25T00:00:00Z,14,2020W39,
SE,Sverige,2020,40,2020-10-04,0,available,historical,2026-08-25T00:00:00Z,00,2020W40,
SE-M,Region Skåne,2020,40,2020-10-04,0,available,historical,2026-08-25T00:00:00Z,12,2020W40,
SE-O,Västra Götalandsregionen,2020,40,2020-10-04,0,available,historical,2026-08-25T00:00:00Z,14,2020W40,
SE,Sverige,2020,41,2020-10-11,0,available,historical,2026-08-25T00:00:00Z,00,2020W41,
SE-M,Region Skåne,2020,41,2020-10-11,0,available,historical,2026-08-25T00:00:00Z,12,2020W41,
SE-O,Västra Götalandsregionen,2020,41,2020-10-11,0,available,historical,2026-08-25T00:00:00Z,14,2020W41,
SE,Sverige,2020,42,2020-10-18,0,available,historical,2026-08-25T00:00:00Z,00,2020W42,
SE-M,Region Skåne,2020,42,2020-10-18,0,available,historical,2026-08-25T00:00:00Z,12,2020W42,
SE-O,Västra Götalandsregionen,2020,42,2020-10-18,0,available,historical,2026-08-25T00:00:00Z,14,2020W42,
SE,Sverige,2020,43,2020-10-25,0,available,historical,2026-08-25T00:00:00Z,00,2020W43,
SE-M,Region Skåne,2020,43,2020-10-25,0,available,historical,2026-08-25T00:00:00Z,12,2020W43,
SE-O,Västra Götalandsregionen,2020,43,2020-10-25,0,available,historical,2026-08-25T00:00:00Z,14,2020W43,
SE,Sverige,2020,44,2020-11-01,0,available,historical,2026-08-25T00:00:00Z,00,2020W44,
SE-M,Region Skåne,2020,44,2020-11-01,0,available,historical,2026-08-25T00:00:00Z,12,2020W44,
SE-O,Västra Götalandsregionen,2020,44,2020-11-01,0,available,historical,2026-08-25T00:00:00Z,14,2020W44,
SE,Sverige,2020,45,2020-11-08,2,available,historical,2026-08-25T00:00:00Z,00,2020W45,
SE-M,Region Skåne,2020,45,2020-11-08,0,available,historical,2026-08-25T00:00:00Z,12,2020W45,
SE-O,Västra Götalandsregionen,2020,45,2020-11-08,2,available,historical,2026-08-25T00:00:00Z,14,2020W45,
SE,Sverige,2020,46,2020-11-15,1,available,historical,2026-08-25T00:00:00Z,00,2020W46,
SE-M,Region Skåne,2020,46,2020-11-15,0,available,historical,2026-08-25T00:00:00Z,12,2020W46,
SE-O,Västra Götalandsregionen,2020,46,2020-11-15,1,available,historical,2026-08-25T00:00:00Z,14,2020W46,
SE,Sverige,2020,47,2020-11-22,0,available,historical,2026-08-25T00:00:00Z,00,2020W47,
SE-M,Region Skåne,2020,47,2020-11-22,0,available,historical,2026-08-25T00:00:00Z,12,2020W47,
SE-O,Västra Götalandsregionen,2020,47,2020-11-22,0,available,historical,2026-08-25T00:00:00Z,14,2020W47,
SE,Sverige,2020,48,2020-11-29,3,available,historical,2026-08-25T00:00:00Z,00,2020W48,
SE-M,Region Skåne,2020,48,2020-11-29,0,available,historical,2026-08-25T00:00:00Z,12,2020W48,
SE-O,Västra Götalandsregionen,2020,48,2020-11-29,1,available,historical,2026-08-25T00:00:00Z,14,2020W48,
SE,Sverige,2020,49,2020-12-06,1,available,historical,2026-08-25T00:00:00Z,00,2020W49,
SE-M,Region Skåne,2020,49,2020-12-06,0,available,historical,2026-08-25T00:00:00Z,12,2020W49,
SE-O,Västra Götalandsregionen,2020,49,2020-12-06,0,available,historical,2026-08-25T00:00:00Z,14,2020W49,
SE,Sverige,2020,50,2020-12-13,0,available,historical,2026-08-25T00:00:00Z,00,2020W50,
SE-M,Region Skåne,2020,50,2020-12-13,0,available,historical,2026-08-25T00:00:00Z,12,2020W50,
SE-O,Västra Götalandsregionen,2020,50,2020-12-13,0,available,historical,2026-08-25T00:00:00Z,14,2020W50,
SE,Sverige,2020,51,2020-12-20,1,available,historical,2026-08-25T00:00:00Z,00,2020W51,
SE-M,Region Skåne,2020,51,2020-12-20,0,available,historical,2026-08-25T00:00:00Z,12,2020W51,
SE-O,Västra Götalandsregionen,2020,51,2020-12-20,0,available,historical,2026-08-25T00:00:00Z,14,2020W51,
SE,Sverige,2020,52,2020-12-27,0,available,historical,2026-08-25T00:00:00Z,00,2020W52,
SE-M,Region Skåne,2020,52,2020-12-27,0,available,historical,2026-08-25T00:00:00Z,12,2020W52,
SE-O,Västra Götalandsregionen,2020,52,2020-12-27,0,available,historical,2026-08-25T00:00:00Z,14,2020W52,
SE,Sverige,2020,53,2021-01-03,0,available,historical,2026-08-25T00:00:00Z,00,2020W53,
SE-M,Region Skåne,2020,53,2021-01-03,0,available,historical,2026-08-25T00:00:00Z,12,2020W53,
SE-O,Västra Götalandsregionen,2020,53,2021-01-03,0,available,historical,2026-08-25T00:00:00Z,14,2020W53,
SE,Sverige,2021,1,2021-01-10,1,available,historical,2026-08-25T00:00:00Z,00,2021W01,
SE-M,Region Skåne,2021,1,2021-01-10,0,available,historical,2026-08-25T00:00:00Z,12,2021W01,
SE-O,Västra Götalandsregionen,2021,1,2021-01-10,0,available,historical,2026-08-25T00:00:00Z,14,2021W01,
SE,Sverige,2021,2,2021-01-17,0,available,historical,2026-08-25T00:00:00Z,00,2021W02,
SE-M,Region Skåne,2021,2,2021-01-17,0,available,historical,2026-08-25T00:00:00Z,12,2021W02,
SE-O,Västra Götalandsregionen,2021,2,2021-01-17,0,available,historical,2026-08-25T00:00:00Z,14,2021W02,
SE,Sverige,2021,3,2021-01-24,1,available,historical,2026-08-25T00:00:00Z,00,2021W03,
SE-M,Region Skåne,2021,3,2021-01-24,0,available,historical,2026-08-25T00:00:00Z,12,2021W03,
SE-O,Västra Götalandsregionen,2021,3,2021-01-24,0,available,historical,2026-08-25T00:00:00Z,14,2021W03,
SE,Sverige,2021,4,2021-01-31,5,available,historical,2026-08-25T00:00:00Z,00,2021W04,
SE-M,Region Skåne,2021,4,2021-01-31,1,available,historical,2026-08-25T00:00:00Z,12,2021W04,
SE-O,Västra Götalandsregionen,2021,4,2021-01-31,0,available,historical,2026-08-25T00:00:00Z,14,2021W04,
SE,Sverige,2021,5,2021-02-07,1,available,historical,2026-08-25T00:00:00Z,00,2021W05,
SE-M,Region Skåne,2021,5,2021-02-07,0,available,historical,2026-08-25T00:00:00Z,12,2021W05,
SE-O,Västra Götalandsregionen,2021,5,2021-02-07,1,available,historical,2026-08-25T00:00:00Z,14,2021W05,
SE,Sverige,2021,6,2021-02-14,1,available,historical,2026-08-25T00:00:00Z,00,2021W06,
SE-M,Region Skåne,2021,6,2021-02-14,0,available,historical,2026-08-25T00:00:00Z,12,2021W06,
SE-O,Västra Götalandsregionen,2021,6,2021-02-14,0,available,historical,2026-08-25T00:00:00Z,14,2021W06,
SE,Sverige,2021,7,2021-02-21,2,available,historical,2026-08-25T00:00:00Z,00,2021W07,
SE-M,Region Skåne,2021,7,2021-02-21,0,available,historical,2026-08-25T00:00:00Z,12,2021W07,
SE-O,Västra Götalandsregionen,2021,7,2021-02-21,0,available,historical,2026-08-25T00:00:00Z,14,2021W07,
SE,Sverige,2021,8,2021-02-28,0,available,historical,2026-08-25T00:00:00Z,00,2021W08,
SE-M,Region Skåne,2021,8,2021-02-28,0,available,historical,2026-08-25T00:00:00Z,12,2021W08,
SE-O,Västra Götalandsregionen,2021,8,2021-02-28,0,available,historical,2026-08-25T00:00:00Z,14,2021W08,
SE,Sverige,2021,9,2021-03-07,1,available,historical,2026-08-25T00:00:00Z,00,2021W09,
SE-M,Region Skåne,2021,9,2021-03-07,0,available,historical,2026-08-25T00:00:00Z,12,2021W09,
SE-O,Västra Götalandsregionen,2021,9,2021-03-07,0,available,historical,2026-08-25T00:00:00Z,14,2021W09,
SE,Sverige,2021,10,2021-03-14,2,available,historical,2026-08-25T00:00:00Z,00,2021W10,
SE-M,Region Skåne,2021,10,2021-03-14,0,available,historical,2026-08-25T00:00:00Z,12,2021W10,
SE-O,Västra Götalandsregionen,2021,10,2021-03-14,0,available,historical,2026-08-25T00:00:00Z,14,2021W10,
SE,Sverige,2021,11,2021-03-21,1,available,historical,2026-08-25T00:00:00Z,00,2021W11,
SE-M,Region Skåne,2021,11,2021-03-21,0,available,historical,2026-08-25T00:00:00Z,12,2021W11,
SE-O,Västra Götalandsregionen,2021,11,2021-03-21,0,available,historical,2026-08-25T00:00:00Z,14,2021W11,
SE,Sverige,2021,12,2021-03-28,3,available,historical,2026-08-25T00:00:00Z,00,2021W12,
SE-M,Region Skåne,2021,12,2021-03-28,0,available,historical,2026-08-25T00:00:00Z,12,2021W12,
SE-O,Västra Götalandsregionen,2021,12,2021-03-28,2,available,historical,2026-08-25T00:00:00Z,14,2021W12,
SE,Sverige,2021,13,2021-04-04,0,available,historical,2026-08-25T00:00:00Z,00,2021W13,
SE-M,Region Skåne,2021,13,2021-04-04,0,available,historical,2026-08-25T00:00:00Z,12,2021W13,
SE-O,Västra Götalandsregionen,2021,13,2021-04-04,0,available,historical,2026-08-25T00:00:00Z,14,2021W13,
SE,Sverige,2021,14,2021-04-11,0,available,historical,2026-08-25T00:00:00Z,00,2021W14,
SE-M,Region Skåne,2021,14,2021-04-11,0,available,historical,2026-08-25T00:00:00Z,12,2021W14,
SE-O,Västra Götalandsregionen,2021,14,2021-04-11,0,available,historical,2026-08-25T00:00:00Z,14,2021W14,
SE,Sverige,2021,15,2021-04-18,2,available,historical,2026-08-25T00:00:00Z,00,2021W15,
SE-M,Region Skåne,2021,15,2021-04-18,0,available,historical,2026-08-25T00:00:00Z,12,2021W15,
SE-O,Västra Götalandsregionen,2021,15,2021-04-18,0,available,historical,2026-08-25T00:00:00Z,14,2021W15,
SE,Sverige,2021,16,2021-04-25,1,available,historical,2026-08-25T00:00:00Z,00,2021W16,
SE-M,Region Skåne,2021,16,2021-04-25,0,available,historical,2026-08-25T00:00:00Z,12,2021W16,
SE-O,Västra Götalandsregionen,2021,16,2021-04-25,0,available,historical,2026-08-25T00:00:00Z,14,2021W16,
SE,Sverige,2021,17,2021-05-02,0,available,historical,2026-08-25T00:00:00Z,00,2021W17,
SE-M,Region Skåne,2021,17,2021-05-02,0,available,historical,2026-08-25T00:00:00Z,12,2021W17,
SE-O,Västra Götalandsregionen,2021,17,2021-05-02,0,available,historical,2026-08-25T00:00:00Z,14,2021W17,
SE,Sverige,2021,18,2021-05-09,0,available,historical,2026-08-25T00:00:00Z,00,2021W18,
SE-M,Region Skåne,2021,18,2021-05-09,0,available,historical,2026-08-25T00:00:00Z,12,2021W18,
SE-O,Västra Götalandsregionen,2021,18,2021-05-09,0,available,historical,2026-08-25T00:00:00Z,14,2021W18,
SE,Sverige,2021,19,2021-05-16,0,available,historical,2026-08-25T00:00:00Z,00,2021W19,
SE-M,Region Skåne,2021,19,2021-05-16,0,available,historical,2026-08-25T00:00:00Z,12,2021W19,
SE-O,Västra Götalandsregionen,2021,19,2021-05-16,0,available,historical,2026-08-25T00:00:00Z,14,2021W19,
SE,Sverige,2021,20,2021-05-23,0,available,historical,2026-08-25T00:00:00Z,00,2021W20,
SE-M,Region Skåne,2021,20,2021-05-23,0,available,historical,2026-08-25T00:00:00Z,12,2021W20,
SE-O,Västra Götalandsregionen,2021,20,2021-05-23,0,available,historical,2026-08-25T00:00:00Z,14,2021W20,
SE,Sverige,2021,21,2021-05-30,0,available,historical,2026-08-25T00:00:00Z,00,2021W21,
SE-M,Region Skåne,2021,21,2021-05-30,0,available,historical,2026-08-25T00:00:00Z,12,2021W21,
SE-O,Västra Götalandsregionen,2021,21,2021-05-30,0,available,historical,2026-08-25T00:00:00Z,14,2021W21,
SE,Sverige,2021,22,2021-06-06,0,available,historical,2026-08-25T00:00:00Z,00,2021W22,
SE-M,Region Skåne,2021,22,2021-06-06,0,available,historical,2026-08-25T00:00:00Z,12,2021W22,
SE-O,Västra Götalandsregionen,2021,22,2021-06-06,0,available,historical,2026-08-25T00:00:00Z,14,2021W22,
SE,Sverige,2021,23,2021-06-13,1,available,historical,2026-08-25T00:00:00Z,00,2021W23,
SE-M,Region Skåne,2021,23,2021-06-13,0,available,historical,2026-08-25T00:00:00Z,12,2021W23,
SE-O,Västra Götalandsregionen,2021,23,2021-06-13,1,available,historical,2026-08-25T00:00:00Z,14,2021W23,
SE,Sverige,2021,24,2021-06-20,1,available,historical,2026-08-25T00:00:00Z,00,2021W24,
SE-M,Region Skåne,2021,24,2021-06-20,0,available,historical,2026-08-25T00:00:00Z,12,2021W24,
SE-O,Västra Götalandsregionen,2021,24,2021-06-20,0,available,historical,2026-08-25T00:00:00Z,14,2021W24,
SE,Sverige,2021,25,2021-06-27,0,available,historical,2026-08-25T00:00:00Z,00,2021W25,
SE-M,Region Skåne,2021,25,2021-06-27,0,available,historical,2026-08-25T00:00:00Z,12,2021W25,
SE-O,Västra Götalandsregionen,2021,25,2021-06-27,0,available,historical,2026-08-25T00:00:00Z,14,2021W25,
SE,Sverige,2021,26,2021-07-04,1,available,historical,2026-08-25T00:00:00Z,00,2021W26,
SE-M,Region Skåne,2021,26,2021-07-04,0,available,historical,2026-08-25T00:00:00Z,12,2021W26,
SE-O,Västra Götalandsregionen,2021,26,2021-07-04,1,available,historical,2026-08-25T00:00:00Z,14,2021W26,
SE,Sverige,2021,27,2021-07-11,0,available,historical,2026-08-25T00:00:00Z,00,2021W27,
SE-M,Region Skåne,2021,27,2021-07-11,0,available,historical,2026-08-25T00:00:00Z,12,2021W27,
SE-O,Västra Götalandsregionen,2021,27,2021-07-11,0,available,historical,2026-08-25T00:00:00Z,14,2021W27,
SE,Sverige,2021,28,2021-07-18,1,available,historical,2026-08-25T00:00:00Z,00,2021W28,
SE-M,Region Skåne,2021,28,2021-07-18,0,available,historical,2026-08-25T00:00:00Z,12,2021W28,
SE-O,Västra Götalandsregionen,2021,28,2021-07-18,0,available,historical,2026-08-25T00:00:00Z,14,2021W28,
SE,Sverige,2021,29,2021-07-25,0,available,historical,2026-08-25T00:00:00Z,00,2021W29,
SE-M,Region Skåne,2021,29,2021-07-25,0,available,historical,2026-08-25T00:00:00Z,12,2021W29,
SE-O,Västra Götalandsregionen,2021,29,2021-07-25,0,available,historical,2026-08-25T00:00:00Z,14,2021W29,
SE,Sverige,2021,30,2021-08-01,2,available,historical,2026-08-25T00:00:00Z,00,2021W30,
SE-M,Region Skåne,2021,30,2021-08-01,0,available,historical,2026-08-25T00:00:00Z,12,2021W30,
SE-O,Västra Götalandsregionen,2021,30,2021-08-01,0,available,historical,2026-08-25T00:00:00Z,14,2021W30,
SE,Sverige,2021,31,2021-08-08,0,available,historical,2026-08-25T00:00:00Z,00,2021W31,
SE-M,Region Skåne,2021,31,2021-08-08,0,available,historical,2026-08-25T00:00:00Z,12,2021W31,
SE-O,Västra Götalandsregionen,2021,31,2021-08-08,0,available,historical,2026-08-25T00:00:00Z,14,2021W31,
SE,Sverige,2021,32,2021-08-15,3,available,historical,2026-08-25T00:00:00Z,00,2021W32,
SE-M,Region Skåne,2021,32,2021-08-15,0,available,historical,2026-08-25T00:00:00Z,12,2021W32,
SE-O,Västra Götalandsregionen,2021,32,2021-08-15,0,available,historical,2026-08-25T00:00:00Z,14,2021W32,
SE,Sverige,2021,33,2021-08-22,1,available,historical,2026-08-25T00:00:00Z,00,2021W33,
SE-M,Region Skåne,2021,33,2021-08-22,1,available,historical,2026-08-25T00:00:00Z,12,2021W33,
SE-O,Västra Götalandsregionen,2021,33,2021-08-22,0,available,historical,2026-08-25T00:00:00Z,14,2021W33,
SE,Sverige,2021,34,2021-08-29,3,available,historical,2026-08-25T00:00:00Z,00,2021W34,
SE-M,Region Skåne,2021,34,2021-08-29,0,available,historical,2026-08-25T00:00:00Z,12,2021W34,
SE-O,Västra Götalandsregionen,2021,34,2021-08-29,1,available,historical,2026-08-25T00:00:00Z,14,2021W34,
SE,Sverige,2021,35,2021-09-05,1,available,historical,2026-08-25T00:00:00Z,00,2021W35,
SE-M,Region Skåne,2021,35,2021-09-05,0,available,historical,2026-08-25T00:00:00Z,12,2021W35,
SE-O,Västra Götalandsregionen,2021,35,2021-09-05,0,available,historical,2026-08-25T00:00:00Z,14,2021W35,
SE,Sverige,2021,36,2021-09-12,2,available,historical,2026-08-25T00:00:00Z,00,2021W36,
SE-M,Region Skåne,2021,36,2021-09-12,0,available,historical,2026-08-25T00:00:00Z,12,2021W36,
SE-O,Västra Götalandsregionen,2021,36,2021-09-12,0,available,historical,2026-08-25T00:00:00Z,14,2021W36,
SE,Sverige,2021,37,2021-09-19,1,available,historical,2026-08-25T00:00:00Z,00,2021W37,
SE-M,Region Skåne,2021,37,2021-09-19,0,available,historical,2026-08-25T00:00:00Z,12,2021W37,
SE-O,Västra Götalandsregionen,2021,37,2021-09-19,0,available,historical,2026-08-25T00:00:00Z,14,2021W37,
SE,Sverige,2021,38,2021-09-26,0,available,historical,2026-08-25T00:00:00Z,00,2021W38,
SE-M,Region Skåne,2021,38,2021-09-26,0,available,historical,2026-08-25T00:00:00Z,12,2021W38,
SE-O,Västra Götalandsregionen,2021,38,2021-09-26,0,available,historical,2026-08-25T00:00:00Z,14,2021W38,
SE,Sverige,2021,39,2021-10-03,1,available,historical,2026-08-25T00:00:00Z,00,2021W39,
SE-M,Region Skåne,2021,39,2021-10-03,0,available,historical,2026-08-25T00:00:00Z,12,2021W39,
SE-O,Västra Götalandsregionen,2021,39,2021-10-03,0,available,historical,2026-08-25T00:00:00Z,14,2021W39,
SE,Sverige,2021,40,2021-10-10,4,available,historical,2026-08-25T00:00:00Z,00,2021W40,
SE-M,Region Skåne,2021,40,2021-10-10,0,available,historical,2026-08-25T00:00:00Z,12,2021W40,
SE-O,Västra Götalandsregionen,2021,40,2021-10-10,0,available,historical,2026-08-25T00:00:00Z,14,2021W40,
SE,Sverige,2021,41,2021-10-17,4,available,historical,2026-08-25T00:00:00Z,00,2021W41,
SE-M,Region Skåne,2021,41,2021-10-17,0,available,historical,2026-08-25T00:00:00Z,12,2021W41,
SE-O,Västra Götalandsregionen,2021,41,2021-10-17,0,available,historical,2026-08-25T00:00:00Z,14,2021W41,
SE,Sverige,2021,42,2021-10-24,12,available,historical,2026-08-25T00:00:00Z,00,2021W42,
SE-M,Region Skåne,2021,42,2021-10-24,0,available,historical,2026-08-25T00:00:00Z,12,2021W42,
SE-O,Västra Götalandsregionen,2021,42,2021-10-24,0,available,historical,2026-08-25T00:00:00Z,14,2021W42,
SE,Sverige,2021,43,2021-10-31,23,available,historical,2026-08-25T00:00:00Z,00,2021W43,
SE-M,Region Skåne,2021,43,2021-10-31,1,available,historical,2026-08-25T00:00:00Z,12,2021W43,
SE-O,Västra Götalandsregionen,2021,43,2021-10-31,0,available,historical,2026-08-25T00:00:00Z,14,2021W43,
SE,Sverige,2021,44,2021-11-07,24,available,historical,2026-08-25T00:00:00Z,00,2021W44,
SE-M,Region Skåne,2021,44,2021-11-07,0,available,historical,2026-08-25T00:00:00Z,12,2021W44,
SE-O,Västra Götalandsregionen,2021,44,2021-11-07,0,available,historical,2026-08-25T00:00:00Z,14,2021W44,
SE,Sverige,2021,45,2021-11-14,60,available,historical,2026-08-25T00:00:00Z,00,2021W45,
SE-M,Region Skåne,2021,45,2021-11-14,1,available,historical,2026-08-25T00:00:00Z,12,2021W45,
SE-O,Västra Götalandsregionen,2021,45,2021-11-14,2,available,historical,2026-08-25T00:00:00Z,14,2021W45,
SE,Sverige,2021,46,2021-11-21,87,available,historical,2026-08-25T00:00:00Z,00,2021W46,
SE-M,Region Skåne,2021,46,2021-11-21,0,available,historical,2026-08-25T00:00:00Z,12,2021W46,
SE-O,Västra Götalandsregionen,2021,46,2021-11-21,3,available,historical,2026-08-25T00:00:00Z,14,2021W46,
SE,Sverige,2021,47,2021-11-28,172,available,historical,2026-08-25T00:00:00Z,00,2021W47,
SE-M,Region Skåne,2021,47,2021-11-28,5,available,historical,2026-08-25T00:00:00Z,12,2021W47,
SE-O,Västra Götalandsregionen,2021,47,2021-11-28,8,available,historical,2026-08-25T00:00:00Z,14,2021W47,
SE,Sverige,2021,48,2021-12-05,522,available,historical,2026-08-25T00:00:00Z,00,2021W48,
SE-M,Region Skåne,2021,48,2021-12-05,28,available,historical,2026-08-25T00:00:00Z,12,2021W48,
SE-O,Västra Götalandsregionen,2021,48,2021-12-05,15,available,historical,2026-08-25T00:00:00Z,14,2021W48,
SE,Sverige,2021,49,2021-12-12,1121,available,historical,2026-08-25T00:00:00Z,00,2021W49,
SE-M,Region Skåne,2021,49,2021-12-12,28,available,historical,2026-08-25T00:00:00Z,12,2021W49,
SE-O,Västra Götalandsregionen,2021,49,2021-12-12,37,available,historical,2026-08-25T00:00:00Z,14,2021W49,
SE,Sverige,2021,50,2021-12-19,2766,available,historical,2026-08-25T00:00:00Z,00,2021W50,
SE-M,Region Skåne,2021,50,2021-12-19,46,available,historical,2026-08-25T00:00:00Z,12,2021W50,
SE-O,Västra Götalandsregionen,2021,50,2021-12-19,88,available,historical,2026-08-25T00:00:00Z,14,2021W50,
SE,Sverige,2021,51,2021-12-26,1768,available,historical,2026-08-25T00:00:00Z,00,2021W51,
SE-M,Region Skåne,2021,51,2021-12-26,117,available,historical,2026-08-25T00:00:00Z,12,2021W51,
SE-O,Västra Götalandsregionen,2021,51,2021-12-26,108,available,historical,2026-08-25T00:00:00Z,14,2021W51,
SE,Sverige,2021,52,2022-01-02,1836,available,historical,2026-08-25T00:00:00Z,00,2021W52,
SE-M,Region Skåne,2021,52,2022-01-02,144,available,historical,2026-08-25T00:00:00Z,12,2021W52,
